id,sequence,captured_at,compass_angle,longitude,latitude,thumb_1024_url
1571288889731332,4oormcsrucb7t55y3g4lim,1539876794127,326.55303955078,-46.752411753845,-23.505018371058,https://scontent.fgru6-1.fna.fbcdn.net/m1/v/t6/An96a9tr85jFMWVT5DUfFVmaUcoITYUzTF-eNadQ2Hz2v2oL8FG9IMvuUACnlt6xtcSjbILY0Pdh-6TSTSb9YQES-MiReiebwLKbB_R1UJjaTXAqItfo1K-95wl5ExbVyAaDBcwHMdAM1d7SNRR1bA?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=m-ar5jfvd3L38Ugt_jbFwQ&_nc_oc=Adovop_7h_Z91h7eheRo4RGeU8tENhDC5N-4rN8JABxUAYhC1B8ZyvIAbr58T0-yOxH4PfB_Aifh96wr_CYj-18w&ccb=10-5&oh=00_AQGPDr7a82Ps01h43XPbQnvzuwon9tKpjNXjUbphoIT-Uw&oe=6AA496F6&_nc_sid=201bca
1978298389003878,4oormcsrucb7t55y3g4lim,1539876384685,344.58184814453,-46.746055777493,-23.53457017199,https://scontent.fgru6-1.fna.fbcdn.net/m1/v/t6/An888n8-3qdg1LY2z94ifVtg1k0qBN0cM5yX2FaeyKXENHKG12HLLJKIfcWRUzBlPfFZxLNra4fYsxF9ZcpIcgvkbJi9oIrr9luWfro8hkIgaX1IxTHfjQRLdxKNdqIoeevQKZu_EYl-ryx-zm7eOg?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=m-ar5jfvd3L38Ugt_jbFwQ&_nc_oc=AdruJlQPUzPUcRjp9zZCfPAKZPoPPJHfrzcsdTIeyQXtenbz1C-Av6LlqNSTO5yjy32X1gSQ2P9z74pLnG7XzWG8&ccb=10-5&oh=00_AQEU4PUBMgHI07iKE4DTpiOMgmaKkddahhIygsMnpIgJlQ&oe=6AA4883F&_nc_sid=201bca
2868978196684555,4oormcsrucb7t55y3g4lim,1539876460180,17.784515380859,-46.74724455946,-23.522509441555,https://scontent.fgru6-1.fna.fbcdn.net/m1/v/t6/An-O3RKE33nMrs6r8P7Zw1ViS9HxRsjCUWvKZM-mrd0LZR9ICB2suZ9Fy8le2hgfdXrcLb64i9d9LU8S-SC2rDFq4ywH_ByvAUOizTv5SK7QkvnBmCftfwP9grA31aBbf95ZzctNz8Vs8hcLFfyFWQ?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=m-ar5jfvd3L38Ugt_jbFwQ&_nc_oc=Adq80Rl7b0WFwBW8-BabuTGMESygupPaEfNifXTAJjFfDDM87RcVjk0lD-7_NTJnRzWEHVIfScqp65YcW-XDjGh6&ccb=10-5&oh=00_AQFo2d10c2ZefyYa8sDmf0YEJC1xmwJuoSVlBvtI10DJ8Q&oe=6AA46394&_nc_sid=201bca
392485245132807,4oormcsrucb7t55y3g4lim,1539877166183,9.8731994628906,-46.78594394488,-23.439573223423,https://scontent.fgru6-1.fna.fbcdn.net/m1/v/t6/An_4dUMXLGEcoBHLO_wBpnQA80lmHNlXWo_20hCIJVdHW7peYFuH3-nZyhjeyfpYqiLdB26CudUXZsYYhFl3AY6aryT5eKZplQE1rH1lctkyRcoUlrNVdyRs2sOt_4NFdopEu0V5XczLbYaN1eBpJw?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=m-ar5jfvd3L38Ugt_jbFwQ&_nc_oc=Adpv-shr6u9OI3FMBuan884HZJkJXipAgnKU-1jGvai7kU7j-k6nwrjKPil2B1c7QMNHA8kdfgz2XZ--YhWslHHN&ccb=10-5&oh=00_AQFEQcZ5emFZRpO4CFN93H6-z4iN4-JOGSkbGy-mZZk3tw&oe=6AA479F3&_nc_sid=201bca
741283366559658,4oormcsrucb7t55y3g4lim,1539876387694,316.25067138672,-46.746417716398,-23.534172789978,https://scontent.fgru6-1.fna.fbcdn.net/m1/v/t6/An8DPGJIAlwj7eJrQ7cA5-Pg5rp43L12VGknfAZ7Rmy8lLQtA24IxuzQve8LNt75Qs_jqRlVi711D_8HcLJpaTMxTn0lesQitrm4A5Zao_uMhCgJouBHWB4XBbzLrMB0c9f9aWA9TBv1FBfQPS5ORg?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=m-ar5jfvd3L38Ugt_jbFwQ&_nc_oc=AdrHvD4D9gDalwnCq09dB3Z4okTqRi6ZY5Qirt0s4l4o9hT9jxRqysmgoLESJlquvRyV3sII8mlFag6YMmySrdfT&ccb=10-5&oh=00_AQEOetus6_T-JVrozOiww_xKYQPk4qNXGOqcOOk8Zg-MAA&oe=6AA47220&_nc_sid=201bca
904518323673994,4oormcsrucb7t55y3g4lim,1539877325162,293.49841308594,-46.802036018419,-23.416443398266,https://scontent.fgru6-1.fna.fbcdn.net/m1/v/t6/An8zKnYfDtY9sMHkKlWeLX0Sdc71vdlTv8H9M61Jlomz6BlkwljOpkIrIf6A5V5PZGoW5xBY8jJet9iMKFgyBKQ49T9m7-z9vDqERpgfDK4aWoLxbhtVFEIvwDQ6EzPG9gdTiuP9PEORSpfaE-zGbw?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=m-ar5jfvd3L38Ugt_jbFwQ&_nc_oc=AdoXfEFiu__W3gpvTobDpTi6t_ilOKeaDjPepD5XCiBMR6qRHBHLxzMj9i9bWihL20m1i_GZwb8YVUL-gfXlaRlo&ccb=10-5&oh=00_AQEGbWYIVggiGuXfD7LbQdYJS6FZPMP9dONMPPgJjpp7Gg&oe=6AA46C2A&_nc_sid=201bca
1223890131405310,4oormcsrucb7t55y3g4lim,1539877017175,359.8056640625,-46.77892959674,-23.469680336102,https://scontent.fgru6-1.fna.fbcdn.net/m1/v/t6/An9mF7UilXvFcCQjKBOHo95WA8Hn7GJS_xiZQVGa_gDGh4Bcu3wxI_bAsl9ubQ5EyYgEw8djOaoCPgQPJm1ZUB3Q5zoP62uvNEHsnVaKp4j5uImV0H_K0lYAtJpkEAtPGKsgGdW8YqHH44UWp0kLjA?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=m-ar5jfvd3L38Ugt_jbFwQ&_nc_oc=AdrddP5LHy7ojBWIHAiW5ht0NOQYFb_UiRT_7DnSZ5E_RklYveOTsUWrLoRd7j_6Iom0MWmUX9Eir_3eVXh_idbS&ccb=10-5&oh=00_AQE8lhj-7kqXnD4r9ZkbcfbGprBNtqgZZREvJJRnAtDZtQ&oe=6AA471AA&_nc_sid=201bca
4146905762039551,4oormcsrucb7t55y3g4lim,1539877410156,298.21801757812,-46.819369052783,-23.409743171095,https://scontent.fgru6-1.fna.fbcdn.net/m1/v/t6/An9cnRIy3hRVjG2S2CD5tkJ1rzwlydSVLUx3l7xRdAnEpnxBBqgxt5Ym90mW8ifGTH1qN6dH6FSBUb5awqY2UjOUxF5iQBU0KWxZSZlp1c0DGoE9SnIL97BAuhwtG_womp5Bih6HvKopahrp_lJ1dmo?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=m-ar5jfvd3L38Ugt_jbFwQ&_nc_oc=Adp9Bm6C9Jcq7Bdf3_lYIG5yBHHG2Dxosj1RWyFXK71XwMF39EtLKE8uu0K1sCoyR7Mazst1RU6GTqQUdTtlN9Gl&ccb=10-5&oh=00_AQFtYCcBVQq3IUOhfbpctrKkD2pygywB_Xv5P9xOYsIGoA&oe=6AA48E76&_nc_sid=201bca
423760238699364,4oormcsrucb7t55y3g4lim,1539876772149,275.75244140625,-46.748246290044,-23.507315093038,https://scontent.fgru6-1.fna.fbcdn.net/m1/v/t6/An-lbxeWNwBulq6GgklTX-w59gq2KwzwsENr9YBiTmhgyQkuIUfvG_m2WnY2Hi4-p-E0A3fu27xx1TpaUswVb1fWC9IDwa_JM7YMVN-8cg_f7hU_TV9KLwQZUfXcUWZDKkuzKw7DdztgkhDxq5Qql8s?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=m-ar5jfvd3L38Ugt_jbFwQ&_nc_oc=AdoNeMWyON7xvBxKQmAG7IN0xHmjkFeLYf6UGeeuL2dJkmCspes7O10aRqntl8VeO589zXFNk5olVWGB_HCsiBSz&ccb=10-5&oh=00_AQG3Y5E6lThLOuaIHCvjgdDwMzxer4BD5wNhQq0uZUWJXw&oe=6AA462C2&_nc_sid=201bca
508721210491266,4oormcsrucb7t55y3g4lim,1539877104160,349.68701171875,-46.786605069293,-23.452576173717,https://scontent.fgru6-1.fna.fbcdn.net/m1/v/t6/An9JloDBiJnavZ47Tg_j7K84XwbW9ESmeFoyvnIkLtUgTvHYBFrqu6WaPo1AL2MCNb08TqSA4RS4ryYXSJ0-S21cIxyOOLcjGaKRgmhmqks1_7zVVoPRRnVISqsTXNUUSD7ktdmtOy5Scb0pPZslAQ?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=m-ar5jfvd3L38Ugt_jbFwQ&_nc_oc=AdoEpt1Tr1Bq0caMH7If4jILNfmkIe-arCluE-MCzX1UJ8-50Y9-wY81dwZKoTE_XQ0n_LNiu3FOopRm9KscjWNO&ccb=10-5&oh=00_AQEcVicrlrHYs8QeiFYgRahzWPleBFkx-9P9_g3Vs_WOZQ&oe=6AA4757C&_nc_sid=201bca
